,Combat Tasks,,File -> Make a Copy to Edit, Showing:  0/2470, Completed:  0/2470,,,"Last Updated: Feb 24, 2025",
FALSE,FALSE,Vorkath,Stick 'em With the Pointy End,Kill Vorkath using melee weapons only.,Restriction,4,https://oldschool.runescape.wiki/w/Stick%20%27em%20With%20the%20Pointy%20End,,0
FALSE,FALSE,Vorkath,Zombie Destroyer,Kill Vorkath's zombified spawn without using crumble undead.,Restriction,4,https://oldschool.runescape.wiki/w/Zombie%20Destroyer,,0
FALSE,FALSE,Vorkath,The Walk,Hit Vorkath 12 times during the acid special without getting hit by his rapid fire or the acid pools.,Mechanical,5,https://oldschool.runescape.wiki/w/The%20Walk,,0
FALSE,FALSE,Vorkath,Extended Encounter,Kill Vorkath 10 times without leaving his area.,Stamina,5,https://oldschool.runescape.wiki/w/Extended%20Encounter,,0
FALSE,FALSE,Vorkath,Dodging the Dragon,Kill Vorkath 5 times without taking any damage from his special attacks and without leaving his area.,Perfection,5,https://oldschool.runescape.wiki/w/Dodging%20the%20Dragon,,0
FALSE,FALSE,Vorkath,Vorkath Speed-Chaser,Kill Vorkath in less than 1 minute and 15 seconds.,Speed,5,https://oldschool.runescape.wiki/w/Vorkath%20Speed-Chaser,,0
FALSE,FALSE,Vorkath,Vorkath Master,Kill Vorkath 100 times.,Kill Count,5,https://oldschool.runescape.wiki/w/Vorkath%20Master,,0
FALSE,FALSE,Vorkath,The Fremennik Way,Kill Vorkath with only your fists.,Restriction,6,https://oldschool.runescape.wiki/w/The%20Fremennik%20Way,,0
FALSE,FALSE,Vorkath,Vorkath Speed-Runner,Kill Vorkath in less than 54 seconds.,Speed,6,https://oldschool.runescape.wiki/w/Vorkath%20Speed-Runner,,0
FALSE,FALSE,Vorkath,Faithless Encounter,Kill Vorkath without losing any prayer points.,Restriction,6,https://oldschool.runescape.wiki/w/Faithless%20Encounter,,0
FALSE,FALSE,Whisperer,Whisperer Speed-Trialist,Kill the Whisperer in less than 3:00 without a slayer task.,Speed,4,https://oldschool.runescape.wiki/w/Whisperer%20Speed-Trialist,,0
FALSE,FALSE,Whisperer,Tentacular,Kill the Whisperer whilst only being on the Arceuus spellbook.,Restriction,4,https://oldschool.runescape.wiki/w/Tentacular,,0
FALSE,FALSE,Whisperer,Whisperer Adept,Kill the Whisperer once.,Kill Count,4,https://oldschool.runescape.wiki/w/Whisperer%20Adept,,0
FALSE,FALSE,Whisperer,Whisperer Master,Kill the Whisperer 50 times.,Kill Count,5,https://oldschool.runescape.wiki/w/Whisperer%20Master,,0
FALSE,FALSE,Whisperer,Whisperer Speed-Chaser,Kill the Whisperer in less than 2:25 without a slayer task.,Speed,5,https://oldschool.runescape.wiki/w/Whisperer%20Speed-Chaser,,0
FALSE,FALSE,Whisperer,Perfect Whisperer,Kill the Whisperer without taking avoidable damage 5 times without leaving.,Perfection,5,https://oldschool.runescape.wiki/w/Perfect%20Whisperer,,0
FALSE,FALSE,Whisperer,Whispered,Kill the Awakened Whisperer.,Kill Count,6,https://oldschool.runescape.wiki/w/Whispered,,0
FALSE,FALSE,Whisperer,Whisperer Speed-Runner,Kill the Whisperer in less than 2:00 without a slayer task.,Speed,6,https://oldschool.runescape.wiki/w/Whisperer%20Speed-Runner,,0
FALSE,FALSE,Whisperer,Dark Memories,Kill the Whisperer whilst spending less than 6 seconds in the pre-enrage shadow realm.,Restriction,6,https://oldschool.runescape.wiki/w/Dark%20Memories,,0
FALSE,FALSE,Wintertodt,Handyman,Repair a brazier which has been destroyed by the Wintertodt.,Mechanical,1,https://oldschool.runescape.wiki/w/Handyman,,0
FALSE,FALSE,Wintertodt,Cosy,Subdue the Wintertodt with four pieces of warm equipment equipped.,Restriction,1,https://oldschool.runescape.wiki/w/Cosy,,0
FALSE,FALSE,Wintertodt,Mummy!,Heal a pyromancer after they have fallen.,Mechanical,1,https://oldschool.runescape.wiki/w/Mummy%21,,0
FALSE,FALSE,Wintertodt,Wintertodt Novice,Subdue the Wintertodt 5 times.,Kill Count,1,https://oldschool.runescape.wiki/w/Wintertodt%20Novice,,0
FALSE,FALSE,Wintertodt,Leaving No One Behind,Subdue the Wintertodt without any of the Pyromancers falling.,Restriction,2,https://oldschool.runescape.wiki/w/Leaving%20No%20One%20Behind,,0
FALSE,FALSE,Wintertodt,Can We Fix It?,Subdue the Wintertodt without allowing all 4 braziers to be broken at the same time.,Perfection,2,https://oldschool.runescape.wiki/w/Can%20We%20Fix%20It%3F,,0
FALSE,FALSE,Wintertodt,Wintertodt Champion,Subdue the Wintertodt 10 times.,Kill Count,2,https://oldschool.runescape.wiki/w/Wintertodt%20Champion,,0
FALSE,FALSE,Wintertodt,Why Fletch?,Subdue the Wintertodt after earning 3000 or more points.,Stamina,3,https://oldschool.runescape.wiki/w/Why%20Fletch%3F,,0
FALSE,FALSE,Wyrm,A Slithery Encounter,Kill a Wyrm.,Kill Count,1,https://oldschool.runescape.wiki/w/A%20Slithery%20Encounter,,0
FALSE,FALSE,Zalcano,Team Player,Receive imbued tephra from a golem.,Mechanical,4,https://oldschool.runescape.wiki/w/Team%20Player,,0
FALSE,FALSE,Zalcano,The Spurned Hero,Kill Zalcano as the player who has dealt the most damage to her.,Mechanical,4,https://oldschool.runescape.wiki/w/The%20Spurned%20Hero,,0
FALSE,FALSE,Zalcano,Zalcano Veteran,Kill Zalcano 25 times.,Kill Count,4,https://oldschool.runescape.wiki/w/Zalcano%20Veteran,,0
FALSE,FALSE,Zalcano,Perfect Zalcano,"Kill Zalcano 5 times in a row without leaving or getting hit by the following: Falling rocks, rock explosions, Zalcano powering up, or standing in a red symbol.",Perfection,4,https://oldschool.runescape.wiki/w/Perfect%20Zalcano,,0
FALSE,FALSE,Zulrah,Zulrah Adept,Kill Zulrah 25 times.,Kill Count,3,https://oldschool.runescape.wiki/w/Zulrah%20Adept,,0
FALSE,FALSE,Zulrah,Snake. Snake!? Snaaaaaake!,Kill 3 Snakelings simultaneously.,Mechanical,4,https://oldschool.runescape.wiki/w/Snake.%20Snake%21%3F%20Snaaaaaake%21,,0
FALSE,FALSE,Zulrah,Snake Rebound,Kill Zulrah by using the Vengeance spell as the finishing blow.,Mechanical,4,https://oldschool.runescape.wiki/w/Snake%20Rebound,,0
FALSE,FALSE,Zulrah,Zulrah Speed-Trialist,"Kill Zulrah in less than 1 minute 20 seconds, without a slayer task.",Speed,4,https://oldschool.runescape.wiki/w/Zulrah%20Speed-Trialist,,0
FALSE,FALSE,Zulrah,Zulrah Veteran,Kill Zulrah 75 times.,Kill Count,4,https://oldschool.runescape.wiki/w/Zulrah%20Veteran,,0
FALSE,FALSE,Zulrah,Perfect Zulrah,"Kill Zulrah whilst taking no damage from the following: Snakelings, Venom Clouds, Zulrah's Green or Crimson phase.",Perfection,5,https://oldschool.runescape.wiki/w/Perfect%20Zulrah,,0
FALSE,FALSE,Zulrah,Zulrah Master,Kill Zulrah 150 times.,Kill Count,5,https://oldschool.runescape.wiki/w/Zulrah%20Master,,0
FALSE,FALSE,Zulrah,Zulrah Speed-Chaser,"Kill Zulrah in less than 1 minute, without a slayer task.",Speed,5,https://oldschool.runescape.wiki/w/Zulrah%20Speed-Chaser,,0
FALSE,FALSE,Zulrah,Zulrah Speed-Runner,"Kill Zulrah in less than 54 seconds, without a slayer task.",Speed,6,https://oldschool.runescape.wiki/w/Zulrah%20Speed-Runner,,0
FALSE,FALSE,Royal Titans,Elemental Company,Kill the Royal Titans without attacking any elements.,Restriction,1,https://oldschool.runescape.wiki/w/Elemental%20Company,,0
FALSE,FALSE,Royal Titans,Let them fight,Kill the Royal Titans while having the Royal Titans kill a total of 10 elementals.,Restriction,1,https://oldschool.runescape.wiki/w/Let%20them%20fight,,0
FALSE,FALSE,Royal Titans,One by one,"Kill one Titan at a time, without attacking the other.",Restriction,1,https://oldschool.runescape.wiki/w/One%20by%20one,,0
FALSE,FALSE,Royal Titans,It takes too long,Kill both Royal Titans while they are charging up their area attack. Both titans must die during the same charging phase.,Mechanical,2,https://oldschool.runescape.wiki/w/It%20takes%20too%20long,,0
FALSE,FALSE,Royal Titans,Royal Titan Adept,Kill the Royal Titans 25 times.,Kill Count,2,https://oldschool.runescape.wiki/w/Royal%20Titan%20Adept,,0
FALSE,FALSE,Royal Titans,Royal Titan Champion,Kill the Royal Titans 10 times.,Kill Count,2,https://oldschool.runescape.wiki/w/Royal%20Titan%20Champion,,0
FALSE,FALSE,Royal Titans,I need room,Kill the Royal Titans while extinguish all fires and melting all icicles before they dissipate naturally.,Restriction,3,https://oldschool.runescape.wiki/w/I%20need%20room,,0
FALSE,FALSE,Royal Titans,Perfect Royal Titan,"Kill the Royal Titans without getting hit by any avoidable damage. This includes: Melee attacks, Explosions from the ice or fire elemental, Icicle or fire spawn damage, and Ice or fire pulse attacks.",Perfection,3,https://oldschool.runescape.wiki/w/Perfect%20Royal%20Titan,,0
FALSE,FALSE,Royal Titans,Titan Killer,"Kill the Royal Titans 15 times without anyone leaving the instance. If a player joins the fight, the current streak will be reset to 0. If a player leaves the fight, the task will be failed and a new instance will need to be created.",Stamina,3,https://oldschool.runescape.wiki/w/Titan%20Killer,,0
FALSE,FALSE,Royal Titans,Royal Titan Speed-Runner,Kill the Royal Titans in less than 1:30 minutes.,Speed,3,https://oldschool.runescape.wiki/w/Royal%20Titan%20Speed-Runner,,0
FALSE,FALSE,Royal Titans,No time to pray,Kill the Royal Titans without losing any prayer points.,Restriction,4,https://oldschool.runescape.wiki/w/No%20time%20to%20pray,,0
